itin_id,slug,field,old_value,new_value,pct_change,queryA_value,queryB_value,queries_agree,literal_value_seen,sailing_id,source_url,retrieved_at,status,note
i0007,4n-west-caribbean-liberty-galveston,month_override 2026-12.i,,683,,682.62,682.62,yes,"""price"":{""value"":682.62}",2026-12-03;2026-12-17;2026-12-31,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2026-12.b,,896,,895.62,895.62,yes,"""price"":{""value"":895.62}",2026-12-03;2026-12-17;2026-12-31,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2027-01.i,,604,,604.26,604.26,yes,"""price"":{""value"":604.26}",2027-01-14;2027-01-28,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2027-01.b,,737,,737.26,737.26,yes,"""price"":{""value"":737.26}",2027-01-14;2027-01-28,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2027-02.i,,554,,553.76,553.76,yes,"""price"":{""value"":553.76}",2027-02-11;2027-02-25,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2027-02.b,,759,,759.26,759.26,yes,"""price"":{""value"":759.26}",2027-02-11;2027-02-25,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2027-03.i,,481,,480.76,480.76,yes,"""price"":{""value"":480.76}",2027-03-11;2027-03-25,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2027-03.b,,732,,732.26,732.26,yes,"""price"":{""value"":732.26}",2027-03-11;2027-03-25,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2027-04.i,,556,,555.81,555.81,yes,"""price"":{""value"":555.81}",2027-04-08;2027-04-22,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2027-04.b,,874,,874.31,874.31,yes,"""price"":{""value"":874.31}",2027-04-08;2027-04-22,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2027-05.i,,605,,604.81,604.81,yes,"""price"":{""value"":604.81}",2027-05-06;2027-05-20,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2027-05.b,,839,,839.31,839.31,yes,"""price"":{""value"":839.31}",2027-05-06;2027-05-20,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2027-06.i,,721,,720.81,720.81,yes,"""price"":{""value"":720.81}",2027-06-03;2027-06-17,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2027-06.b,,966,,966.31,966.31,yes,"""price"":{""value"":966.31}",2027-06-03;2027-06-17,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2027-07.i,,699,,699.26,699.26,yes,"""price"":{""value"":699.26}",2027-07-01;2027-07-15;2027-07-29,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2027-07.b,,914,,913.76,913.76,yes,"""price"":{""value"":913.76}",2027-07-01;2027-07-15;2027-07-29,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2027-08.i,,469,,469.05,469.05,yes,"""price"":{""value"":469.05}",2027-08-26,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2027-08.b,,720,,720.05,720.05,yes,"""price"":{""value"":720.05}",2027-08-26,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2027-09.i,,449,,448.55,448.55,yes,"""price"":{""value"":448.55}",2027-09-09;2027-09-23,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2027-09.b,,699,,699.05,699.05,yes,"""price"":{""value"":699.05}",2027-09-09;2027-09-23,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2027-10.i,,449,,448.55,448.55,yes,"""price"":{""value"":448.55}",2027-10-07;2027-10-21,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2027-10.b,,699,,699.05,699.05,yes,"""price"":{""value"":699.05}",2027-10-07;2027-10-21,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2027-11.i,,450,,449.5,449.5,yes,"""price"":{""value"":449.5}",2027-11-04;2027-11-18,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2027-11.b,,700,,700,700,yes,"""price"":{""value"":700}",2027-11-04;2027-11-18,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2027-12.i,,450,,449.5,449.5,yes,"""price"":{""value"":449.5}",2027-12-02;2027-12-16;2027-12-20;2027-12-30,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2027-12.b,,700,,700,700,yes,"""price"":{""value"":700}",2027-12-02;2027-12-16;2027-12-20;2027-12-30,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2028-01.i,,450,,449.5,449.5,yes,"""price"":{""value"":449.5}",2028-01-13;2028-01-27;2028-01-31,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2028-01.b,,700,,700,700,yes,"""price"":{""value"":700}",2028-01-13;2028-01-27;2028-01-31,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2028-02.i,,562,,561.78,561.78,yes,"""price"":{""value"":561.78}",2028-02-10;2028-02-24,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2028-02.b,,874,,874.28,874.28,yes,"""price"":{""value"":874.28}",2028-02-10;2028-02-24,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2028-03.i,,572,,571.78,571.78,yes,"""price"":{""value"":571.78}",2028-03-09;2028-03-23,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2028-03.b,,895,,894.78,894.78,yes,"""price"":{""value"":894.78}",2028-03-09;2028-03-23,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2028-04.i,,592,,592.28,592.28,yes,"""price"":{""value"":592.28}",2028-04-06,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2028-04.b,,921,,921.28,921.28,yes,"""price"":{""value"":921.28}",2028-04-06,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0008,4n-west-caribbean-mariner-galveston,price_interior,484,472,-2.5%,471.98,471.98,yes,"""price"":{""value"":471.98}",2026-10 floor (3 sailings),https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-mariner-MA04W207?sailDate=2026-10-26&packageCode=MA04W207&groupId=MA04GAL-597171001&country=USA,2026-08-15T13:18:14,verified,
i0008,4n-west-caribbean-mariner-galveston,price_balcony,732,720,-1.6%,719.98,719.98,yes,"""price"":{""value"":719.98}",2026-10 floor (3 sailings),https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-mariner-MA04W207?sailDate=2026-10-26&packageCode=MA04W207&groupId=MA04GAL-597171001&country=USA,2026-08-15T13:18:14,verified,
i0008,4n-west-caribbean-mariner-galveston,month_override 2026-08.i,,698,,697.64,697.64,yes,"""price"":{""value"":697.64}",2026-08-27,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-mariner-MA04W207?sailDate=2026-10-26&packageCode=MA04W207&groupId=MA04GAL-597171001&country=USA,2026-08-15T13:18:14,verified,
i0008,4n-west-caribbean-mariner-galveston,month_override 2026-08.b,,1018,,1018.14,1018.14,yes,"""price"":{""value"":1018.14}",2026-08-27,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-mariner-MA04W207?sailDate=2026-10-26&packageCode=MA04W207&groupId=MA04GAL-597171001&country=USA,2026-08-15T13:18:14,verified,
i0008,4n-west-caribbean-mariner-galveston,month_override 2026-09.i,,665,,665.47,665.47,yes,"""price"":{""value"":665.47}",2026-09-10;2026-09-24,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-mariner-MA04W207?sailDate=2026-10-26&packageCode=MA04W207&groupId=MA04GAL-597171001&country=USA,2026-08-15T13:18:14,verified,
i0008,4n-west-caribbean-mariner-galveston,month_override 2026-09.b,,1190,,1190.47,1190.47,yes,"""price"":{""value"":1190.47}",2026-09-10;2026-09-24,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-mariner-MA04W207?sailDate=2026-10-26&packageCode=MA04W207&groupId=MA04GAL-597171001&country=USA,2026-08-15T13:18:14,verified,
i0008,4n-west-caribbean-mariner-galveston,month_override 2026-10.i,,472,,471.98,471.98,yes,"""price"":{""value"":471.98}",2026-10-08;2026-10-22;2026-10-26,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-mariner-MA04W207?sailDate=2026-10-26&packageCode=MA04W207&groupId=MA04GAL-597171001&country=USA,2026-08-15T13:18:14,verified,
i0008,4n-west-caribbean-mariner-galveston,month_override 2026-10.b,,720,,719.98,719.98,yes,"""price"":{""value"":719.98}",2026-10-08;2026-10-22;2026-10-26,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-mariner-MA04W207?sailDate=2026-10-26&packageCode=MA04W207&groupId=MA04GAL-597171001&country=USA,2026-08-15T13:18:14,verified,
i0009,6n-west-caribbean-symphony-galveston,price_interior,654,619,-5.4%,618.97,618.97,yes,"""price"":{""value"":618.97}",2026-09 floor (2 sailings),https://www.royalcaribbean.com/itinerary/6-night-western-caribbean-cruise-from-galveston-on-symphony-SY06W287?sailDate=2026-09-20&packageCode=SY06W287&groupId=SY06GAL-1251154330&country=USA,2026-08-15T13:18:14,verified,
i0009,6n-west-caribbean-symphony-galveston,price_balcony,756,799,+5.7%,798.97,798.97,yes,"""price"":{""value"":798.97}",2026-09 floor (2 sailings),https://www.royalcaribbean.com/itinerary/6-night-western-caribbean-cruise-from-galveston-on-symphony-SY06W287?sailDate=2026-09-20&packageCode=SY06W287&groupId=SY06GAL-1251154330&country=USA,2026-08-15T13:18:14,verified,
i0009,6n-west-caribbean-symphony-galveston,month_override 2026-08.i,,(none),,null,null,yes,"""stateroomClass"":{""id"":""INTERIOR""},""price"":null",2026-08-23,https://www.royalcaribbean.com/itinerary/6-night-western-caribbean-cruise-from-galveston-on-symphony-SY06W287?sailDate=2026-09-20&packageCode=SY06W287&groupId=SY06GAL-1251154330&country=USA,2026-08-15T13:18:14,no-fare-at-source,
i0009,6n-west-caribbean-symphony-galveston,month_override 2026-08.b,,1363,,1362.84,1362.84,yes,"""price"":{""value"":1362.84}",2026-08-23,https://www.royalcaribbean.com/itinerary/6-night-western-caribbean-cruise-from-galveston-on-symphony-SY06W287?sailDate=2026-09-20&packageCode=SY06W287&groupId=SY06GAL-1251154330&country=USA,2026-08-15T13:18:14,verified,
i0009,6n-west-caribbean-symphony-galveston,month_override 2026-09.i,,619,,618.97,618.97,yes,"""price"":{""value"":618.97}",2026-09-06;2026-09-20,https://www.royalcaribbean.com/itinerary/6-night-western-caribbean-cruise-from-galveston-on-symphony-SY06W287?sailDate=2026-09-20&packageCode=SY06W287&groupId=SY06GAL-1251154330&country=USA,2026-08-15T13:18:14,verified,
i0009,6n-west-caribbean-symphony-galveston,month_override 2026-09.b,,799,,798.97,798.97,yes,"""price"":{""value"":798.97}",2026-09-06;2026-09-20,https://www.royalcaribbean.com/itinerary/6-night-western-caribbean-cruise-from-galveston-on-symphony-SY06W287?sailDate=2026-09-20&packageCode=SY06W287&groupId=SY06GAL-1251154330&country=USA,2026-08-15T13:18:14,verified,
i0009,6n-west-caribbean-symphony-galveston,month_override 2026-10.i,,692,,692.01,692.01,yes,"""price"":{""value"":692.01}",2026-10-04,https://www.royalcaribbean.com/itinerary/6-night-western-caribbean-cruise-from-galveston-on-symphony-SY06W287?sailDate=2026-09-20&packageCode=SY06W287&groupId=SY06GAL-1251154330&country=USA,2026-08-15T13:18:14,verified,
i0009,6n-west-caribbean-symphony-galveston,month_override 2026-10.b,,831,,830.51,830.51,yes,"""price"":{""value"":830.51}",2026-10-04,https://www.royalcaribbean.com/itinerary/6-night-western-caribbean-cruise-from-galveston-on-symphony-SY06W287?sailDate=2026-09-20&packageCode=SY06W287&groupId=SY06GAL-1251154330&country=USA,2026-08-15T13:18:14,verified,
i0009,6n-west-caribbean-symphony-galveston,month_override 2027-05.i,,668,,668,668,yes,"""price"":{""value"":668}",2027-05-02;2027-05-16;2027-05-30,https://www.royalcaribbean.com/itinerary/6-night-western-caribbean-cruise-from-galveston-on-symphony-SY06W287?sailDate=2026-09-20&packageCode=SY06W287&groupId=SY06GAL-1251154330&country=USA,2026-08-15T13:18:14,verified,
i0009,6n-west-caribbean-symphony-galveston,month_override 2027-05.b,,821,,821,821,yes,"""price"":{""value"":821}",2027-05-02;2027-05-16;2027-05-30,https://www.royalcaribbean.com/itinerary/6-night-western-caribbean-cruise-from-galveston-on-symphony-SY06W287?sailDate=2026-09-20&packageCode=SY06W287&groupId=SY06GAL-1251154330&country=USA,2026-08-15T13:18:14,verified,
i0009,6n-west-caribbean-symphony-galveston,month_override 2027-06.i,,962,,961.5,961.5,yes,"""price"":{""value"":961.5}",2027-06-13;2027-06-27,https://www.royalcaribbean.com/itinerary/6-night-western-caribbean-cruise-from-galveston-on-symphony-SY06W287?sailDate=2026-09-20&packageCode=SY06W287&groupId=SY06GAL-1251154330&country=USA,2026-08-15T13:18:14,verified,
i0009,6n-west-caribbean-symphony-galveston,month_override 2027-06.b,,1204,,1203.5,1203.5,yes,"""price"":{""value"":1203.5}",2027-06-13;2027-06-27,https://www.royalcaribbean.com/itinerary/6-night-western-caribbean-cruise-from-galveston-on-symphony-SY06W287?sailDate=2026-09-20&packageCode=SY06W287&groupId=SY06GAL-1251154330&country=USA,2026-08-15T13:18:14,verified,
i0009,6n-west-caribbean-symphony-galveston,month_override 2027-07.i,,921,,921,921,yes,"""price"":{""value"":921}",2027-07-11;2027-07-25,https://www.royalcaribbean.com/itinerary/6-night-western-caribbean-cruise-from-galveston-on-symphony-SY06W287?sailDate=2026-09-20&packageCode=SY06W287&groupId=SY06GAL-1251154330&country=USA,2026-08-15T13:18:14,verified,
i0009,6n-west-caribbean-symphony-galveston,month_override 2027-07.b,,1094,,1093.5,1093.5,yes,"""price"":{""value"":1093.5}",2027-07-11;2027-07-25,https://www.royalcaribbean.com/itinerary/6-night-western-caribbean-cruise-from-galveston-on-symphony-SY06W287?sailDate=2026-09-20&packageCode=SY06W287&groupId=SY06GAL-1251154330&country=USA,2026-08-15T13:18:14,verified,
i0010,7n-west-caribbean-symphony-galveston,price_interior,637,666,+4.6%,666.4,666.4,yes,"""price"":{""value"":666.4}",2026-12 floor (4 sailings),https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-cruise-from-galveston-on-symphony-SY07W705?sailDate=2026-12-06&packageCode=SY07W705&groupId=SY07GAL-3851841824&country=USA,2026-08-15T13:18:14,verified,
i0010,7n-west-caribbean-symphony-galveston,price_balcony,703,759,+8.0%,758.98,758.98,yes,"""price"":{""value"":758.98}",2027-01 floor (5 sailings),https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-cruise-from-galveston-on-symphony-SY07W705?sailDate=2026-12-06&packageCode=SY07W705&groupId=SY07GAL-3851841824&country=USA,2026-08-15T13:18:14,verified,
i0010,7n-west-caribbean-symphony-galveston,month_override 2026-10.i,,735,,734.82,734.82,yes,"""price"":{""value"":734.82}",2026-10-18;2026-10-25,https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-cruise-from-galveston-on-symphony-SY07W705?sailDate=2026-12-06&packageCode=SY07W705&groupId=SY07GAL-3851841824&country=USA,2026-08-15T13:18:14,verified,
i0010,7n-west-caribbean-symphony-galveston,month_override 2026-10.b,,829,,828.8,828.8,yes,"""price"":{""value"":828.8}",2026-10-18;2026-10-25,https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-cruise-from-galveston-on-symphony-SY07W705?sailDate=2026-12-06&packageCode=SY07W705&groupId=SY07GAL-3851841824&country=USA,2026-08-15T13:18:14,verified,
i0010,7n-west-caribbean-symphony-galveston,month_override 2026-11.i,,670,,669.9,669.9,yes,"""price"":{""value"":669.9}",2026-11-01;2026-11-08;2026-11-15;2026-11-22;2026-11-29,https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-cruise-from-galveston-on-symphony-SY07W705?sailDate=2026-12-06&packageCode=SY07W705&groupId=SY07GAL-3851841824&country=USA,2026-08-15T13:18:14,verified,
i0010,7n-west-caribbean-symphony-galveston,month_override 2026-11.b,,768,,767.9,767.9,yes,"""price"":{""value"":767.9}",2026-11-01;2026-11-08;2026-11-15;2026-11-22;2026-11-29,https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-cruise-from-galveston-on-symphony-SY07W705?sailDate=2026-12-06&packageCode=SY07W705&groupId=SY07GAL-3851841824&country=USA,2026-08-15T13:18:14,verified,
i0010,7n-west-caribbean-symphony-galveston,month_override 2026-12.i,,666,,666.4,666.4,yes,"""price"":{""value"":666.4}",2026-12-06;2026-12-13;2026-12-20;2026-12-27,https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-cruise-from-galveston-on-symphony-SY07W705?sailDate=2026-12-06&packageCode=SY07W705&groupId=SY07GAL-3851841824&country=USA,2026-08-15T13:18:14,verified,
i0010,7n-west-caribbean-symphony-galveston,month_override 2026-12.b,,780,,779.9,779.9,yes,"""price"":{""value"":779.9}",2026-12-06;2026-12-13;2026-12-20;2026-12-27,https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-cruise-from-galveston-on-symphony-SY07W705?sailDate=2026-12-06&packageCode=SY07W705&groupId=SY07GAL-3851841824&country=USA,2026-08-15T13:18:14,verified,
i0010,7n-west-caribbean-symphony-galveston,month_override 2027-01.i,,666,,666.48,666.48,yes,"""price"":{""value"":666.48}",2027-01-03;2027-01-10;2027-01-17;2027-01-24;2027-01-31,https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-cruise-from-galveston-on-symphony-SY07W705?sailDate=2026-12-06&packageCode=SY07W705&groupId=SY07GAL-3851841824&country=USA,2026-08-15T13:18:14,verified,
i0010,7n-west-caribbean-symphony-galveston,month_override 2027-01.b,,759,,758.98,758.98,yes,"""price"":{""value"":758.98}",2027-01-03;2027-01-10;2027-01-17;2027-01-24;2027-01-31,https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-cruise-from-galveston-on-symphony-SY07W705?sailDate=2026-12-06&packageCode=SY07W705&groupId=SY07GAL-3851841824&country=USA,2026-08-15T13:18:14,verified,
i0010,7n-west-caribbean-symphony-galveston,month_override 2027-02.i,,761,,761.44,761.44,yes,"""price"":{""value"":761.44}",2027-02-07;2027-02-14;2027-02-21;2027-02-28,https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-cruise-from-galveston-on-symphony-SY07W705?sailDate=2026-12-06&packageCode=SY07W705&groupId=SY07GAL-3851841824&country=USA,2026-08-15T13:18:14,verified,
i0010,7n-west-caribbean-symphony-galveston,month_override 2027-02.b,,854,,853.94,853.94,yes,"""price"":{""value"":853.94}",2027-02-07;2027-02-14;2027-02-21;2027-02-28,https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-cruise-from-galveston-on-symphony-SY07W705?sailDate=2026-12-06&packageCode=SY07W705&groupId=SY07GAL-3851841824&country=USA,2026-08-15T13:18:14,verified,
i0010,7n-west-caribbean-symphony-galveston,month_override 2027-03.i,,799,,799.42,799.42,yes,"""price"":{""value"":799.42}",2027-03-07;2027-03-14;2027-03-21;2027-03-28,https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-cruise-from-galveston-on-symphony-SY07W705?sailDate=2026-12-06&packageCode=SY07W705&groupId=SY07GAL-3851841824&country=USA,2026-08-15T13:18:14,verified,
i0010,7n-west-caribbean-symphony-galveston,month_override 2027-03.b,,898,,898.42,898.42,yes,"""price"":{""value"":898.42}",2027-03-07;2027-03-14;2027-03-21;2027-03-28,https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-cruise-from-galveston-on-symphony-SY07W705?sailDate=2026-12-06&packageCode=SY07W705&groupId=SY07GAL-3851841824&country=USA,2026-08-15T13:18:14,verified,
i0010,7n-west-caribbean-symphony-galveston,month_override 2027-04.i,,797,,796.63,796.63,yes,"""price"":{""value"":796.63}",2027-04-04;2027-04-11;2027-04-18;2027-04-25,https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-cruise-from-galveston-on-symphony-SY07W705?sailDate=2026-12-06&packageCode=SY07W705&groupId=SY07GAL-3851841824&country=USA,2026-08-15T13:18:14,verified,
i0010,7n-west-caribbean-symphony-galveston,month_override 2027-04.b,,1006,,1005.63,1005.63,yes,"""price"":{""value"":1005.63}",2027-04-04;2027-04-11;2027-04-18;2027-04-25,https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-cruise-from-galveston-on-symphony-SY07W705?sailDate=2026-12-06&packageCode=SY07W705&groupId=SY07GAL-3851841824&country=USA,2026-08-15T13:18:14,verified,
