itin_id,field,old_value,new_value,source_url,retrieved_at,literal_value_seen,confirm_source_url,confirm_retrieved_at,confirm_result,cache_files
i0015,price_balcony,1107,1027,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-05T18:55:33+05:30,"stateroomClass BALCONY price.value 1027.36 USD (2026-08-29 sailing, lowest of 9 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:100,skip:0} (fleet-wide, filtered client-side to departurePort GAL)",2026-08-05T18:56:49+05:30,agrees to the cent,lp-system/out/cache/2026-08-05/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-05/graph-confirm-ship-SY.json
i0015,month_price_overrides,2026-08:i875|b1180|2026-09:i884|b1107|2027-05:i941|b1203|2027-06:i1490|b1493|2027-07:i1380|b1493,2026-08:i875|b1027|2026-09:i849|b1107|2027-05:i941|b1203|2027-06:i1540|b1593|2027-07:i1330|b1523,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-05T18:55:33+05:30,"2026-08: INTERIOR 874.86, BALCONY 1027.36 (min of 1 sailing); 2026-09: INTERIOR 849.23, BALCONY 1106.73 (min of 1 sailing); 2027-05: INTERIOR 940.7, BALCONY 1203.2 (min of 2 sailings); 2027-06: INTERIOR 1539.7, BALCONY 1593.2 (min of 2 sailings); 2027-07: INTERIOR 1330.2, BALCONY 1523.2 (min of 3 sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:100,skip:0} (fleet-wide, filtered client-side to departurePort GAL)",2026-08-05T18:56:49+05:30,agrees to the cent,lp-system/out/cache/2026-08-05/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-05/graph-confirm-ship-SY.json
i0015,date_checked,2026-08-02,2026-08-05,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-05T18:55:33+05:30,9 upcoming sailings retrieved from the official cruiseSearch response (taxesAndFeesIncluded=[True]); values changed,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:100,skip:0} (fleet-wide, filtered client-side to departurePort GAL)",2026-08-05T18:56:49+05:30,agrees to the cent,lp-system/out/cache/2026-08-05/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-05/graph-confirm-ship-SY.json
i0016,price_balcony,1383,1483,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-05T18:55:33+05:30,"stateroomClass BALCONY price.value 1483.02 USD (2027-08-12 sailing, lowest of 1 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:100,skip:0} (fleet-wide, filtered client-side to departurePort GAL)",2026-08-05T18:56:24+05:30,agrees to the cent,lp-system/out/cache/2026-08-05/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-05/graph-confirm-ship-LB.json
i0016,month_price_overrides,2027-08:i911|b1383,2027-08:i911|b1483,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-05T18:55:33+05:30,"2027-08: INTERIOR 910.52, BALCONY 1483.02 (min of 1 sailing)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:100,skip:0} (fleet-wide, filtered client-side to departurePort GAL)",2026-08-05T18:56:24+05:30,agrees to the cent,lp-system/out/cache/2026-08-05/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-05/graph-confirm-ship-LB.json
i0016,date_checked,2026-08-02,2026-08-05,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-05T18:55:33+05:30,1 upcoming sailings retrieved from the official cruiseSearch response (taxesAndFeesIncluded=[True]); values changed,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:100,skip:0} (fleet-wide, filtered client-side to departurePort GAL)",2026-08-05T18:56:24+05:30,agrees to the cent,lp-system/out/cache/2026-08-05/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-05/graph-confirm-ship-LB.json
i0017,date_checked,2026-08-02,2026-08-05,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-05T18:55:33+05:30,23 upcoming sailings retrieved from the official cruiseSearch response (taxesAndFeesIncluded=[True]); all price fields re-verified unchanged,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:IC"" pagination:{count:100,skip:0} (fleet-wide, filtered client-side to departurePort GAL)",2026-08-05T18:56:11+05:30,agrees to the cent,lp-system/out/cache/2026-08-05/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-05/graph-confirm-ship-IC.json
i0018,date_checked,2026-08-02,2026-08-05,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-05T18:55:33+05:30,1 upcoming sailings retrieved from the official cruiseSearch response (taxesAndFeesIncluded=[True]); all price fields re-verified unchanged,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:100,skip:0} (fleet-wide, filtered client-side to departurePort GAL)",2026-08-05T18:56:49+05:30,agrees to the cent,lp-system/out/cache/2026-08-05/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-05/graph-confirm-ship-SY.json
o003,show_banner,yes,no,https://www.royalcaribbean.com/cruise-deals,2026-08-05T19:14:31+05:30,"o003 end_date 2026-08-03 is past (today 2026-08-05), and the campaign it recorded is gone from the page: the 2026-08-02 cached copy carried data-promotion campaignId 6a6219552edb78064c3f3b07 type ""flash_sale"" title ""Kids & Teens Sail Free""; the 2026-08-05 page carries campaignId 6a674ef59330db1647b60232 title ""Summer 2027 Sale"" and no other promotion object",compared against the cached 2026-08-02 copy of the same page (lp-system/out/cache/2026-08-02/cruise-deals.html),2026-08-05T19:14:31+05:30,confirmed expired,lp-system/out/cache/2026-08-05/cruise-deals.html; lp-system/out/cache/2026-08-05/deals-text.txt
o003,status,verified,expired,https://www.royalcaribbean.com/cruise-deals,2026-08-05T19:14:31+05:30,"OPTIONAL HARDENING, qa-auditor to decide: the record stays factually verified as of 2026-08-02; ""expired"" simply sits outside generate.py OFFER_PUBLISHABLE {"""",approved,live,verified} so the row is double-blocked from rendering. show_banner=no alone is already sufficient.",compared against the cached 2026-08-02 copy of the same page (lp-system/out/cache/2026-08-02/cruise-deals.html),2026-08-05T19:14:31+05:30,"no source claim, editorial flag only",lp-system/out/cache/2026-08-05/cruise-deals.html; lp-system/out/cache/2026-08-05/deals-text.txt
o003,date_checked,2026-08-02,2026-08-05,https://www.royalcaribbean.com/cruise-deals,2026-08-05T19:14:31+05:30,"cruise-deals page re-fetched HTTP 200, 786281 bytes; promotion absent",compared against the cached 2026-08-02 copy of the same page (lp-system/out/cache/2026-08-02/cruise-deals.html),2026-08-05T19:14:31+05:30,confirmed expired,lp-system/out/cache/2026-08-05/cruise-deals.html; lp-system/out/cache/2026-08-05/deals-text.txt
o004,offer_text,(new row),"Royal Caribbean promotion, seen 2026-08-05: the line's own cruise-deals page is running a limited-time flash sale, presented with a Kids Sail Free lock-up, that lists up to $850 off, up to $150 more off cruises of 6 nights or longer, and Alaska and Europe sailings now included. Royal Caribbean sets the terms and decides which sailings and guests qualify; ask on the call.",https://www.royalcaribbean.com/cruise-deals,2026-08-05T19:14:31+05:30,"data-promotion JSON on the hero: ""campaignId"":""6a674ef59330db1647b60232"",""type"":""flash_sale"",""title"":""Summer 2027 Sale""; perks: instantSavings price 850.0 USD value ""Up to $850 off""; openText ""+ Alaska & Europe now included""; newCustomPerk ""+ Up to $150 off 6 nights+ cruises""; ""lockup"" images /royal/promotions/2026/august/kids-sail-free/lock-up/kids-sail-free-lock-up-desktop-60px.png; CTA /cruises?promo=aug-fs-1-ksf-850-is-0804-aug-2026. Visible page text: ""Up to $850 off"", ""+ Alaska & Europe now included"", ""+ Up to $150 off 6 nights+ cruises"", ""UP TO $850 OFF / Plus alaska & Europe now included and up to $150 off 6 nights cruises"". Our sentence is written in our own words; only the numbers and the destination scope are taken from the page.",compared against the cached 2026-08-02 copy of the same page (lp-system/out/cache/2026-08-02/cruise-deals.html),2026-08-05T19:14:31+05:30,new campaign id vs 2026-08-02 (6a6219552edb78064c3f3b07 -> 6a674ef59330db1647b60232),lp-system/out/cache/2026-08-05/cruise-deals.html; lp-system/out/cache/2026-08-05/deals-text.txt
o004,start_date,(new row),2026-08-04,https://www.royalcaribbean.com/cruise-deals,2026-08-05T19:14:31+05:30,"""startDate"":""2026-08-04T04:00:00.000Z"" (midnight ET)",compared against the cached 2026-08-02 copy of the same page (lp-system/out/cache/2026-08-02/cruise-deals.html),2026-08-05T19:14:31+05:30,same convention as o002/o003,lp-system/out/cache/2026-08-05/cruise-deals.html; lp-system/out/cache/2026-08-05/deals-text.txt
o004,end_date,(new row),2026-08-06,https://www.royalcaribbean.com/cruise-deals,2026-08-05T19:14:31+05:30,"""endDate"":""2026-08-07T04:00:00.000Z"" and ""contentExpirationDate"":""2026-08-07T04:00:00.000Z"" (ends at midnight ET entering 2026-08-07, so 2026-08-06 is the last full day; same convention used for o002 and o003)",compared against the cached 2026-08-02 copy of the same page (lp-system/out/cache/2026-08-02/cruise-deals.html),2026-08-05T19:14:31+05:30,same convention as o002/o003,lp-system/out/cache/2026-08-05/cruise-deals.html; lp-system/out/cache/2026-08-05/deals-text.txt
o004,show_banner,(new row),yes,https://www.royalcaribbean.com/cruise-deals,2026-08-05T19:14:31+05:30,"promotion object present and live on the page on 2026-08-05, window 2026-08-04..2026-08-06 covers today",compared against the cached 2026-08-02 copy of the same page (lp-system/out/cache/2026-08-02/cruise-deals.html),2026-08-05T19:14:31+05:30,live,lp-system/out/cache/2026-08-05/cruise-deals.html; lp-system/out/cache/2026-08-05/deals-text.txt
o004,banner_pages,(new row),combo:royal-caribbean-galveston;line:royal-caribbean,https://www.royalcaribbean.com/cruise-deals,2026-08-05T19:14:31+05:30,"fleet-wide Royal Caribbean promotion, not port-specific; scoped to the two page filters we run",compared against the cached 2026-08-02 copy of the same page (lp-system/out/cache/2026-08-02/cruise-deals.html),2026-08-05T19:14:31+05:30,"editorial scope, no source claim",lp-system/out/cache/2026-08-05/cruise-deals.html; lp-system/out/cache/2026-08-05/deals-text.txt
o004,line_id,(new row),rci,https://www.royalcaribbean.com/cruise-deals,2026-08-05T19:14:31+05:30,promotion published on royalcaribbean.com,compared against the cached 2026-08-02 copy of the same page (lp-system/out/cache/2026-08-02/cruise-deals.html),2026-08-05T19:14:31+05:30,n/a,lp-system/out/cache/2026-08-05/cruise-deals.html; lp-system/out/cache/2026-08-05/deals-text.txt
o004,source,(new row),https://www.royalcaribbean.com/cruise-deals,https://www.royalcaribbean.com/cruise-deals,2026-08-05T19:14:31+05:30,"page fetched HTTP 200, 786281 bytes",compared against the cached 2026-08-02 copy of the same page (lp-system/out/cache/2026-08-02/cruise-deals.html),2026-08-05T19:14:31+05:30,n/a,lp-system/out/cache/2026-08-05/cruise-deals.html; lp-system/out/cache/2026-08-05/deals-text.txt
o004,date_checked,(new row),2026-08-05,https://www.royalcaribbean.com/cruise-deals,2026-08-05T19:14:31+05:30,retrieved 2026-08-05T19:14:31+05:30,compared against the cached 2026-08-02 copy of the same page (lp-system/out/cache/2026-08-02/cruise-deals.html),2026-08-05T19:14:31+05:30,n/a,lp-system/out/cache/2026-08-05/cruise-deals.html; lp-system/out/cache/2026-08-05/deals-text.txt
o004,status,(new row),verified,https://www.royalcaribbean.com/cruise-deals,2026-08-05T19:14:31+05:30,every field above read off the loaded official page,compared against the cached 2026-08-02 copy of the same page (lp-system/out/cache/2026-08-02/cruise-deals.html),2026-08-05T19:14:31+05:30,n/a,lp-system/out/cache/2026-08-05/cruise-deals.html; lp-system/out/cache/2026-08-05/deals-text.txt
o001,(re-check),no,no,https://www.royalcaribbean.com/cruise-deals,2026-08-05T19:14:31+05:30,"unchanged; retired seed example, show_banner already no, status retired-example",compared against the cached 2026-08-02 copy of the same page (lp-system/out/cache/2026-08-02/cruise-deals.html),2026-08-05T19:14:31+05:30,n/a - not a fetchable source,lp-system/out/cache/2026-08-05/cruise-deals.html; lp-system/out/cache/2026-08-05/deals-text.txt
o002,(re-check),no,no,https://www.royalcaribbean.com/cruise-deals,2026-08-05T19:14:31+05:30,"campaignId 6a5e25bc2b5546e6092cedd0 ""Instant Savings Flash Sale"" still absent from the page; ended 2026-07-30",compared against the cached 2026-08-02 copy of the same page (lp-system/out/cache/2026-08-02/cruise-deals.html),2026-08-05T19:14:31+05:30,confirmed still expired,lp-system/out/cache/2026-08-05/cruise-deals.html; lp-system/out/cache/2026-08-05/deals-text.txt
i0003,notes,"Re-verified 2026-07-29 on royalcaribbean.com (pkg IC06W319, 7 sailings): sail months corrected from 2026-09..11 to 2027-08..10; ports Cozumel, Roatan, Costa Maya; prices refreshed 2026-08-02 from the official cruiseSearch response (two independent queries agree to the cent), so the stale-seed caveat is closed; quad_cabins cleared, not shown in search data","Re-verified 2026-07-29 on royalcaribbean.com (pkg IC06W319, 7 sailings): sail months corrected from 2026-09..11 to 2027-08..10; ports Cozumel, Roatan, Costa Maya; prices refreshed 2026-08-02 from the official cruiseSearch response (two independent queries agree to the cent), so the stale-seed caveat is closed; quad_cabins cleared, not shown in search data 2026-08-05: the balcony lead-in fell 1501 -> 1023 (-31.8%) on a single sailing, 2027-09-05 (pkg IC06W318), where the source prices BALCONY 1022.96 below both INTERIOR 1596.96 and OUTSIDE 1586.96 on that same sailing - internally inconsistent at source. Both of today's independent fetches return it to the cent, so it is recorded as seen; flagged for qa-auditor arbitration on whether to publish the balcony figure or withhold it pending the next refresh.","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-05T18:55:33+05:30,"2027-09-05 sailing pkg IC06W318: INTERIOR 1596.96, OUTSIDE 1586.96, BALCONY 1022.96, DELUXE 2966.46 (other 2027-09 sailing 2027-09-19: INTERIOR 1636.96, BALCONY 1669.46)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:IC"" pagination:{count:100,skip:0} (fleet-wide, filtered client-side to departurePort GAL)",2026-08-05T18:56:11+05:30,agrees to the cent,lp-system/out/cache/2026-08-05/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-05/graph-confirm-ship-IC.json
