itin_id,field,old_value,new_value,source_url,retrieved_at,literal_value_seen,confirm_source_url,confirm_retrieved_at,confirm_result,cache_files
i0011,notes,"Verified 2026-07-29 royalcaribbean.com cruise search data (pkg SY08W063, 3 sailings); ports Perfect Day CocoCay, Costa Maya, Cozumel; quad occupancy not shown","Verified 2026-07-29 royalcaribbean.com cruise search data (pkg SY08W063, 3 sailings); ports Perfect Day CocoCay, Costa Maya, Cozumel; quad occupancy not shown | 2026-08-10: the 2026-08-15 sailing now returns an interior fare only (849.07) with no ocean-view and no balcony at source, so 2026-08 carries an i token and deliberately no b token.","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-10T19:39:34+05:30,evidence recorded in the row's own notes field; see new_value,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:200,skip:0} (fleet-wide, filtered client-side to departurePort GAL)",2026-08-10T19:40:19+05:30,"agrees to the cent (same 3 sailings, same month minima, same lead-in fares)",lp-system/out/cache/2026-08-10/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-10/graph-confirm-ship-SY.json
i0011,date_checked,2026-08-05,2026-08-10,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-10T19:39:34+05:30,3 upcoming GAL sailings retrieved from the official cruiseSearch response (taxesAndFeesIncluded=[True]),"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:200,skip:0} (fleet-wide, filtered client-side to departurePort GAL)",2026-08-10T19:40:19+05:30,"agrees to the cent (same 3 sailings, same month minima, same lead-in fares)",lp-system/out/cache/2026-08-10/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-10/graph-confirm-ship-SY.json
i0012,date_checked,2026-08-05,2026-08-10,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-10T19:39:34+05:30,1 upcoming GAL sailings retrieved from the official cruiseSearch response (taxesAndFeesIncluded=[True]),"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:200,skip:0} (fleet-wide, filtered client-side to departurePort GAL)",2026-08-10T19:40:10+05:30,"agrees to the cent (same 1 sailings, same month minima, same lead-in fares)",lp-system/out/cache/2026-08-10/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-10/graph-confirm-ship-LB.json
i0013,date_checked,2026-08-05,2026-08-10,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-10T19:39:34+05:30,2 upcoming GAL sailings retrieved from the official cruiseSearch response (taxesAndFeesIncluded=[True]),"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:200,skip:0} (fleet-wide, filtered client-side to departurePort GAL)",2026-08-10T19:40:10+05:30,"agrees to the cent (same 2 sailings, same month minima, same lead-in fares)",lp-system/out/cache/2026-08-10/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-10/graph-confirm-ship-LB.json
i0014,date_checked,2026-08-05,2026-08-10,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-10T19:39:34+05:30,1 upcoming GAL sailings retrieved from the official cruiseSearch response (taxesAndFeesIncluded=[True]),"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:200,skip:0} (fleet-wide, filtered client-side to departurePort GAL)",2026-08-10T19:40:10+05:30,"agrees to the cent (same 1 sailings, same month minima, same lead-in fares)",lp-system/out/cache/2026-08-10/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-10/graph-confirm-ship-LB.json
i0015,price_interior,849,820,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-10T19:39:34+05:30,"stateroomClass INTERIOR price.value 819.73 USD (2026-09-26 sailing, lowest of 9 upcoming GAL sailings in this group)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:200,skip:0} (fleet-wide, filtered client-side to departurePort GAL)",2026-08-10T19:40:19+05:30,"agrees to the cent (same 9 sailings, same month minima, same lead-in fares)",lp-system/out/cache/2026-08-10/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-10/graph-confirm-ship-SY.json
i0015,price_balcony,1027,1107,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-10T19:39:34+05:30,"stateroomClass BALCONY price.value 1106.73 USD (2026-09-26 sailing, lowest of 9 upcoming GAL sailings in this group)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:200,skip:0} (fleet-wide, filtered client-side to departurePort GAL)",2026-08-10T19:40:19+05:30,"agrees to the cent (same 9 sailings, same month minima, same lead-in fares)",lp-system/out/cache/2026-08-10/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-10/graph-confirm-ship-SY.json
i0015,month_price_overrides,2026-08:i875|b1027|2026-09:i849|b1107|2027-05:i941|b1203|2027-06:i1540|b1593|2027-07:i1330|b1523,2026-08:i850|b1149|2026-09:i820|b1107|2027-05:i941|b1203|2027-06:i1540|b1593|2027-07:i1330|b1523,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-10T19:39:34+05:30,"2026-08: INTERIOR 849.86, BALCONY 1149.36 (min of 1 sailing); 2026-09: INTERIOR 819.73, BALCONY 1106.73 (min of 1 sailing); 2027-05: INTERIOR 940.70, BALCONY 1203.20 (min of 2 sailings); 2027-06: INTERIOR 1539.70, BALCONY 1593.20 (min of 2 sailings); 2027-07: INTERIOR 1330.20, BALCONY 1523.20 (min of 3 sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:200,skip:0} (fleet-wide, filtered client-side to departurePort GAL)",2026-08-10T19:40:19+05:30,"agrees to the cent (same 9 sailings, same month minima, same lead-in fares)",lp-system/out/cache/2026-08-10/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-10/graph-confirm-ship-SY.json
i0015,date_checked,2026-08-05,2026-08-10,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-10T19:39:34+05:30,9 upcoming GAL sailings retrieved from the official cruiseSearch response (taxesAndFeesIncluded=[True]),"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:200,skip:0} (fleet-wide, filtered client-side to departurePort GAL)",2026-08-10T19:40:19+05:30,"agrees to the cent (same 9 sailings, same month minima, same lead-in fares)",lp-system/out/cache/2026-08-10/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-10/graph-confirm-ship-SY.json
i0016,date_checked,2026-08-05,2026-08-10,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-10T19:39:34+05:30,1 upcoming GAL sailings retrieved from the official cruiseSearch response (taxesAndFeesIncluded=[True]),"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:200,skip:0} (fleet-wide, filtered client-side to departurePort GAL)",2026-08-10T19:40:10+05:30,"agrees to the cent (same 1 sailings, same month minima, same lead-in fares)",lp-system/out/cache/2026-08-10/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-10/graph-confirm-ship-LB.json
i0017,date_checked,2026-08-05,2026-08-10,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-10T19:39:34+05:30,23 upcoming GAL sailings retrieved from the official cruiseSearch response (taxesAndFeesIncluded=[True]),"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:IC"" pagination:{count:200,skip:0} (fleet-wide, filtered client-side to departurePort GAL)",2026-08-10T19:40:05+05:30,"agrees to the cent (same 23 sailings, same month minima, same lead-in fares)",lp-system/out/cache/2026-08-10/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-10/graph-confirm-ship-IC.json
i0018,date_checked,2026-08-05,2026-08-10,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-10T19:39:34+05:30,1 upcoming GAL sailings retrieved from the official cruiseSearch response (taxesAndFeesIncluded=[True]),"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:200,skip:0} (fleet-wide, filtered client-side to departurePort GAL)",2026-08-10T19:40:19+05:30,"agrees to the cent (same 1 sailings, same month minima, same lead-in fares)",lp-system/out/cache/2026-08-10/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-10/graph-confirm-ship-SY.json
o004,show_banner,yes,no,"https://www.royalcaribbean.com/cruise-deals (official promotions page, full page load)",2026-08-10T19:42:44+05:30,"campaignId ""6a674ef59330db1647b60232"" (the campaign o004 recorded) is no longer present on the page; it has been replaced by campaignId ""6a7044e7facfdeb49463f9a0"". o004 end_date 2026-08-06 has passed.",lp-system/out/cache/2026-08-05/cruise-deals.html (prior official capture),2026-08-05,"prior capture carried ""campaignId"":""6a674ef59330db1647b60232"" with ""endDate"":""2026-08-07T04:00:00.000Z""; that campaign is absent today",lp-system/out/cache/2026-08-10/cruise-deals.html
o004,status,verified,expired,"https://www.royalcaribbean.com/cruise-deals (official promotions page, full page load)",2026-08-10T19:42:44+05:30,end_date 2026-08-06 is in the past and the campaign is gone from the official page,lp-system/out/cache/2026-08-05/cruise-deals.html (prior official capture),2026-08-05,same,lp-system/out/cache/2026-08-10/cruise-deals.html
o005,NEW ROW,,o005 | start_date 2026-08-07 | end_date 2026-08-10 | show_banner yes | banner_pages combo:royal-caribbean-galveston;line:royal-caribbean | status verified,"https://www.royalcaribbean.com/cruise-deals (official promotions page, full page load)",2026-08-10T19:42:44+05:30,"""campaignId"":""6a7044e7facfdeb49463f9a0"",""type"":""flash_sale"",""title"":""Summer 2027 Sale"",""startDate"":""2026-08-07T04:00:00.000Z"",""endDate"":""2026-08-11T04:00:00.000Z"",""extended"":false,""perks"":[{""name"":""instantSavings"",...,""value"":""Up to $900 off""},{""name"":""openText"",""value"":""+ Alaska & Europe now included""},{""name"":""newCustomPerk"",""value"":""+ Up to $150 off 6 nights+ cruises""}],""countdownEnabled"":true  -- plus rendered hero lines ""Up to $900 off"", ""+ Alaska & Europe now included"", ""+ Up to $150 off 6 nights+ cruises"", ""Get 60% off 2nd guest + Kids Sail Free!"". endDate 04:00Z = midnight ET, so the last full day is 2026-08-10 and end_date is stamped 2026-08-10.","https://www.royalcaribbean.com/cruise-deals (official promotions page, full page load) -- second read of the same cached page, three further in-page promo blocks at byte offsets 524050 / 711870 / 993470",2026-08-10T19:42:44+05:30,"all three repeat ""endDate"":""2026-08-11T04:00:00.000Z"" and the identical three perks; agrees",lp-system/out/cache/2026-08-10/cruise-deals.html
