itin_id,field,old_value,new_value,source_url,retrieved_at,literal_value_seen,confirm_source_url,confirm_retrieved_at,confirm_result,cache_files
i0011,month_price_overrides,2026-08:i998|2026-09:b904|2026-10:i1093|b1116,2026-08:i873|b1077|2026-09:i774|b854|2026-10:i1068|b1066,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"groupId SY08GAL-3243125536, 3 upcoming sailings 2026-08-15..2026-10-10; per-month minima: 2026-08 INTERIOR=873.07 BALCONY=1076.57; 2026-09 INTERIOR=773.57 BALCONY=853.57; 2026-10 INTERIOR=1068.2 BALCONY=1065.7","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:100,skip:0}",2026-08-02T13:08:13+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-SY.json
i0011,date_checked,2026-07-30,2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,retrieved from https://www.royalcaribbean.com/graph on 2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:100,skip:0}",2026-08-02T13:08:13+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-SY.json
i0012,price_interior,778,666,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"stateroomClass INTERIOR price.value 665.59 USD (2028-02, lowest of 1 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:100,skip:0}",2026-08-02T13:08:01+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-LB.json
i0012,price_balcony,1116,966,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"stateroomClass BALCONY price.value 966.09 USD (2028-02, lowest of 1 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:100,skip:0}",2026-08-02T13:08:01+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-LB.json
i0012,month_price_overrides,,2028-02:i666|b966,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"groupId LB06GAL-739201255, 1 upcoming sailings 2028-02-04..2028-02-04; per-month minima: 2028-02 INTERIOR=665.59 BALCONY=966.09","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:100,skip:0}",2026-08-02T13:08:01+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-LB.json
i0012,date_checked,2026-07-30,2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,retrieved from https://www.royalcaribbean.com/graph on 2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:100,skip:0}",2026-08-02T13:08:01+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-LB.json
i0013,price_interior,854,742,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"stateroomClass INTERIOR price.value 741.61 USD (2028-04, lowest of 2 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:100,skip:0}",2026-08-02T13:08:01+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-LB.json
i0013,price_balcony,1192,1042,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"stateroomClass BALCONY price.value 1042.11 USD (2028-04, lowest of 2 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:100,skip:0}",2026-08-02T13:08:01+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-LB.json
i0013,month_price_overrides,2027-12:i1157|b1568,2027-12:i1045|b1418|2028-04:i742|b1042,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"groupId LB06GAL-1251154622, 2 upcoming sailings 2027-12-24..2028-04-15; per-month minima: 2027-12 INTERIOR=1044.72 BALCONY=1417.72; 2028-04 INTERIOR=741.61 BALCONY=1042.11","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:100,skip:0}",2026-08-02T13:08:01+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-LB.json
i0013,date_checked,2026-07-30,2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,retrieved from https://www.royalcaribbean.com/graph on 2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:100,skip:0}",2026-08-02T13:08:01+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-LB.json
i0014,price_interior,902,927,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"stateroomClass INTERIOR price.value 926.61 USD (2026-12, lowest of 1 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:100,skip:0}",2026-08-02T13:08:01+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-LB.json
i0014,price_balcony,1105,1130,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"stateroomClass BALCONY price.value 1129.61 USD (2026-12, lowest of 1 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:100,skip:0}",2026-08-02T13:08:01+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-LB.json
i0014,month_price_overrides,,2026-12:i927|b1130,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"groupId LB05GAL-1143185905, 1 upcoming sailings 2026-12-21..2026-12-21; per-month minima: 2026-12 INTERIOR=926.61 BALCONY=1129.61","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:100,skip:0}",2026-08-02T13:08:01+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-LB.json
i0014,date_checked,2026-07-30,2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,retrieved from https://www.royalcaribbean.com/graph on 2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:100,skip:0}",2026-08-02T13:08:01+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-LB.json
i0015,price_interior,909,875,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"stateroomClass INTERIOR price.value 874.86 USD (2026-08, lowest of 9 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:100,skip:0}",2026-08-02T13:08:13+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-SY.json
i0015,price_balcony,1077,1107,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"stateroomClass BALCONY price.value 1106.73 USD (2026-09, lowest of 9 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:100,skip:0}",2026-08-02T13:08:13+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-SY.json
i0015,month_price_overrides,2026-08:i999|2026-09:b1157|2027-05:i941|b1203|2027-06:i1490|b1493|2027-07:i1381|b1493,2026-08:i875|b1180|2026-09:i884|b1107|2027-05:i941|b1203|2027-06:i1490|b1493|2027-07:i1380|b1493,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"groupId SY08GAL-3078699647, 9 upcoming sailings 2026-08-29..2027-07-31; per-month minima: 2026-08 INTERIOR=874.86 BALCONY=1179.86; 2026-09 INTERIOR=884.23 BALCONY=1106.73; 2027-05 INTERIOR=940.7 BALCONY=1203.2; 2027-06 INTERIOR=1490.2 BALCONY=1493.2; 2027-07 INTERIOR=1380.2 BALCONY=1493.2","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:100,skip:0}",2026-08-02T13:08:13+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-SY.json
i0015,date_checked,2026-07-30,2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,retrieved from https://www.royalcaribbean.com/graph on 2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:100,skip:0}",2026-08-02T13:08:13+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-SY.json
i0016,price_interior,1023,911,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"stateroomClass INTERIOR price.value 910.52 USD (2027-08, lowest of 1 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:100,skip:0}",2026-08-02T13:08:01+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-LB.json
i0016,price_balcony,1533,1383,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"stateroomClass BALCONY price.value 1382.52 USD (2027-08, lowest of 1 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:100,skip:0}",2026-08-02T13:08:01+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-LB.json
i0016,month_price_overrides,,2027-08:i911|b1383,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"groupId LB09GAL-4006346939, 1 upcoming sailings 2027-08-12..2027-08-12; per-month minima: 2027-08 INTERIOR=910.52 BALCONY=1382.52","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:100,skip:0}",2026-08-02T13:08:01+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-LB.json
i0016,date_checked,2026-07-30,2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,retrieved from https://www.royalcaribbean.com/graph on 2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:100,skip:0}",2026-08-02T13:08:01+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-LB.json
i0017,price_interior,1349,1277,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"stateroomClass INTERIOR price.value 1276.7 USD (2028-01, lowest of 23 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:IC"" pagination:{count:100,skip:0}",2026-08-02T13:08:26+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-IC.json
i0017,price_balcony,1619,1489,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"stateroomClass BALCONY price.value 1489.2 USD (2028-01, lowest of 23 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:IC"" pagination:{count:100,skip:0}",2026-08-02T13:08:26+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-IC.json
i0017,month_price_overrides,2027-11:i1469|b1799|2027-12:i1549|b1729|2028-01:i1389|b1639|2028-02:b1662|2028-03:i1399|b1639|2028-04:i1461,2027-11:i1357|b1649|2027-12:i1436|b1579|2028-01:i1277|b1489|2028-02:i1287|b1512|2028-03:i1287|b1489|2028-04:i1349|b1539,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"groupId IC07GAL-3851841632, 23 upcoming sailings 2027-11-14..2028-04-16; per-month minima: 2027-11 INTERIOR=1356.7 BALCONY=1648.7; 2027-12 INTERIOR=1436.2 BALCONY=1578.7; 2028-01 INTERIOR=1276.7 BALCONY=1489.2; 2028-02 INTERIOR=1286.7 BALCONY=1511.7; 2028-03 INTERIOR=1286.7 BALCONY=1489.2; 2028-04 INTERIOR=1348.7 BALCONY=1538.7","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:IC"" pagination:{count:100,skip:0}",2026-08-02T13:08:26+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-IC.json
i0017,date_checked,2026-07-30,2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,retrieved from https://www.royalcaribbean.com/graph on 2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:IC"" pagination:{count:100,skip:0}",2026-08-02T13:08:26+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-IC.json
i0018,price_interior,1499,1387,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"stateroomClass INTERIOR price.value 1386.63 USD (2027-08, lowest of 1 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:100,skip:0}",2026-08-02T13:08:13+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-SY.json
i0018,price_balcony,1692,1542,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"stateroomClass BALCONY price.value 1542.13 USD (2027-08, lowest of 1 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:100,skip:0}",2026-08-02T13:08:13+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-SY.json
i0018,month_price_overrides,,2027-08:i1387|b1542,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"groupId SY10GAL-4021308263, 1 upcoming sailings 2027-08-08..2027-08-08; per-month minima: 2027-08 INTERIOR=1386.63 BALCONY=1542.13","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:100,skip:0}",2026-08-02T13:08:13+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-SY.json
i0018,date_checked,2026-07-30,2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,retrieved from https://www.royalcaribbean.com/graph on 2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:100,skip:0}",2026-08-02T13:08:13+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-SY.json
o003,offer_text,(new row),"Royal Caribbean promotion, seen 2026-08-02: ... Kids & Teens Sail Free ... (our words, see 07_offers.csv)",https://www.royalcaribbean.com/cruise-deals,2026-08-02T13:21:43+05:30,"rc-promo-hero :promotion campaignId 6a6219552edb78064c3f3b07, type ""flash_sale"", title ""Kids & Teens Sail Free"", perks: instantSavings ""Up to $900 off""; openText ""+ Up to $150 off 6 nights+ cruises""; newCustomPerk ""+ Alaska & Europe now included""",server-rendered promotion object on the same official page,2026-08-02T13:21:43+05:30,"single fetch, HTTP 200",lp-system/out/cache/2026-08-02/cruise-deals.html
o003,start_date,(new row),2026-07-31,https://www.royalcaribbean.com/cruise-deals,2026-08-02T13:21:43+05:30,"""startDate"":""2026-07-31T04:00:00.000Z"" (midnight ET)",same page,2026-08-02T13:21:43+05:30,"single fetch, HTTP 200",lp-system/out/cache/2026-08-02/cruise-deals.html
o003,end_date,(new row),2026-08-03,https://www.royalcaribbean.com/cruise-deals,2026-08-02T13:21:43+05:30,"""endDate"":""2026-08-04T04:00:00.000Z"" (ends at midnight ET on 2026-08-04, so 2026-08-03 is the last full day; same convention used for o002)",same page,2026-08-02T13:21:43+05:30,"single fetch, HTTP 200",lp-system/out/cache/2026-08-02/cruise-deals.html
o003,show_banner,(new row),yes,https://www.royalcaribbean.com/cruise-deals,2026-08-02T13:21:43+05:30,"promotion live on the page on 2026-08-02, campaignId 6a6219552edb78064c3f3b07 (previous campaign 6a5e25bc2b5546e6092cedd0 / ""Instant Savings Flash Sale"" is gone)",compared against cached 2026-07-30 and 2026-07-29 copies of the same page,2026-08-02T13:21:43+05:30,new campaign confirmed,lp-system/out/cache/2026-08-02/cruise-deals.html
o002,show_banner,no,"no (unchanged, left retired)",https://www.royalcaribbean.com/cruise-deals,2026-08-02T13:21:43+05:30,"campaignId 6a5e25bc2b5546e6092cedd0 ""Instant Savings Flash Sale"" no longer present on the page; ended 2026-07-30",same page,2026-08-02T13:21:43+05:30,confirmed expired,lp-system/out/cache/2026-08-02/cruise-deals.html
